,News Outlet,User,Date,Tweet,Compound,Positive,Neutral,Negative,Tweet Ago
253,@CBSNews,Marc,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: Ex-Asheville cop arraigned on charges he beat man over jaywalking https://t.co/aO02UMuFFg https://t.co/iPBpfpvPfW,-0.2732,0.0,0.139,0.861,104
254,@CBSNews,Terry McCarty,Sat Mar 10 22:40:18 +0000 2018,RT @CBSNews: One of the nuns involved in a real estate legal battle with Katy Perry died Friday after collapsing in court: https://t.co/Wp1…,-0.7845,0.054,0.301,0.645,105
255,@CBSNews,DOF,Sat Mar 10 22:40:07 +0000 2018,RT @CBSNews: Newark Airport police are searching for rapper Juelz Santana after finding gun in his carry-on bag https://t.co/CGMvSpfQLa htt…,-0.34,0.0,0.112,0.888,106
256,@CBSNews,Judy Wallraff,Sat Mar 10 22:38:29 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,107
257,@CBSNews,Forgot to Forget,Sat Mar 10 22:38:18 +0000 2018,RT @CBSNews: Lost at sea: Vietnamese family reunites with the men who rescued them in 1975 https://t.co/nuDxwQwWIP https://t.co/z9UJuNXgkb,0.128,0.133,0.109,0.758,108
258,@CBSNews,Kensgal3,Sat Mar 10 22:38:17 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,109
259,@CBSNews,UncleSam,Sat Mar 10 22:38:04 +0000 2018,@KOKOBEAR52 @women4_trump @CBSNews Racist,-0.6124,0.0,0.571,0.429,110
260,@CBSNews,Brandy Dibble,Sat Mar 10 22:37:55 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,111
261,@CBSNews,Adriana Fernanda Moreno Tenorio,Sat Mar 10 22:37:33 +0000 2018,"RT @CBSNews: Women's March leader refuses to condemn Louis Farrakhan, the anti-Semitic leader of the Nation of Islam; as recently as Wednes…",-0.3818,0.0,0.11,0.89,112
262,@CBSNews,Hey There!,Sat Mar 10 22:37:31 +0000 2018,".@GeorgeWBush__ @GeorgeHWBush @BillClinton @BarackObama 
.@realDonaldTrump   
Trump needs to talk to past president… https://t.co/2ND4VvrQc9",0.0,0.0,0.0,1.0,113
263,@CBSNews,Jason Todd,Sat Mar 10 22:37:30 +0000 2018,RT @CBSNews: “The explanation of a robbery -- from my perspective -- didn’t sound right.” https://t.co/V1qfGN1XLc https://t.co/69TnoiDNWf,0.0,0.0,0.0,1.0,114
264,@CBSNews,Lori McDowell,Sat Mar 10 22:37:22 +0000 2018,"RT @CBSNews: Marvel's ""Black Panther"" crossed the $1 billion mark at the global box office on Saturday, making it the fifth Marvel movie to…",0.4215,0.109,0.0,0.891,115
265,@CBSNews,Stringfellow 3,Sat Mar 10 22:36:54 +0000 2018,"RT @rcjhawk86: Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rather than…",0.0,0.0,0.0,1.0,116
266,@CBSNews,James Logan,Sat Mar 10 22:36:47 +0000 2018,"@CBSNews @jamieyuccas it's tough for all parties, the law abiding person here illegally-getting arrested for such,… https://t.co/PpobARCOCY",-0.2263,0.127,0.216,0.657,117
267,@CBSNews,Wise🦉WittyWell,Sat Mar 10 22:36:42 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,118
268,@CBSNews,🌻🌻Ronnie🌻🌻,Sat Mar 10 22:36:39 +0000 2018,"Ya think??? 🙄

#FakeNews
@CNN
@MSNBC
@NBCNews
@CBSNews

Even when Trump is right, mainstream media downplays it rat… https://t.co/t7RkQIc6d4",0.0,0.0,0.0,1.0,119
269,@CBSNews,KOKOBEAR52,Sat Mar 10 22:36:16 +0000 2018,@UncleSa10735872 @women4_trump @CBSNews Why are you waiting for something that stupid,-0.5267,0.0,0.254,0.746,120
270,@CBSNews,modern goat,Sat Mar 10 22:36:12 +0000 2018,@bananahands1979 @2015gardener @CBSNews Possibly 🤷🏽‍♀️ sometimes I just can’t help myself .. I just want to understand,0.4588,0.235,0.0,0.765,121
271,@CBSNews,Blake Gryffindor,Sat Mar 10 22:35:39 +0000 2018,"RT @CBSNews: ""Black Panther"" reaches $1 billion mark at the global box office
https://t.co/jyp3ZqEMWX https://t.co/S4u3R7tTnD",0.0516,0.079,0.0,0.921,122
272,@CBSNews,KOKOBEAR52,Sat Mar 10 22:35:39 +0000 2018,@kimjungun23 @CBSNews Take a bath,0.0,0.0,0.0,1.0,123
273,@CBSNews,Zina Charlip,Sat Mar 10 22:35:26 +0000 2018,Florida passes bill preventing marriage of anyone under 17 https://t.co/JLcSJnoqba via @CBSNews,-0.0258,0.0,0.091,0.909,124
274,@CBSNews,Anon Y Mouse,Sat Mar 10 22:35:20 +0000 2018,@CBSNews Will the French buy this crap?!,0.0,0.0,0.0,1.0,125
275,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:56 +0000 2018,@redmsixsix @CBSNews Say who...are you Black ?,0.0,0.0,0.0,1.0,126
276,@CBSNews,mediate4u,Sat Mar 10 22:34:54 +0000 2018,RT @CBSNews: Trump administration announces it has taken the first step in the regulatory process to ban bump stocks: https://t.co/8TyrReUU…,-0.5574,0.0,0.159,0.841,127
277,@CBSNews,Resistor,Sat Mar 10 22:34:32 +0000 2018,"@ohjulie_why @CBSNews Yeah, and he’s the fertilizer",0.296,0.268,0.0,0.732,128
278,@CBSNews,KOKOBEAR52,Sat Mar 10 22:34:06 +0000 2018,@emgirl954 @CBSNews A thousand to be exact !!!,0.0,0.0,0.0,1.0,129
279,@CBSNews,Melody 🇺🇸 🌊🗽🖖🏽✊🏽🤙🏽🎶,Sat Mar 10 22:34:04 +0000 2018,"RT @CBSNews: This Alabama sixth grader says he wrote his will ""just in case"" he is ever killed in a shooting at school: https://t.co/uSnLJP…",-0.6705,0.0,0.17,0.83,130
280,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:34:03 +0000 2018,@NationalADAPT @SGottliebFDA @ABC7News @wusa9 @nbcwashington @fox5dc @whuttv @DCW50 @wetatvfm @CBSNews @CNN… https://t.co/wzRlBYyptg,0.0,0.0,0.0,1.0,131
281,@CBSNews,RustyBertrand,Sat Mar 10 22:33:45 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,132
282,@CBSNews,stcamp,Sat Mar 10 22:33:45 +0000 2018,@DLeoRed @CBSNews @jamieyuccas It takes upward of 5-10 years and thousands of dollars. The system does not respect… https://t.co/rbe9nC82Rc,0.0,0.0,0.0,1.0,133
283,@CBSNews,Sanchez,Sat Mar 10 22:33:34 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,134
284,@CBSNews,Secure Options,Sat Mar 10 22:33:26 +0000 2018,RT @CBSNews: Details are emerging about the three women who were killed by a patient who had been kicked out of their Northern California t…,-0.6705,0.0,0.164,0.836,135
285,@CBSNews,Noel Adamczyk,Sat Mar 10 22:33:10 +0000 2018,Had to unfollow @CBSNews. I can’t do it anymore stories about high heel sales at an all time low and shit. C’mon I… https://t.co/cq1hWeSyWv,-0.6908,0.0,0.213,0.787,136
286,@CBSNews,💎Jewell Proud American 💎,Sat Mar 10 22:33:07 +0000 2018,RT @DanielEllsberg: I'm showing my age in this video--as is the nuclear era. But this piece by @CBSNews on the dangers of the last half cen…,-0.4939,0.0,0.113,0.887,137
287,@CBSNews,Lindsay Barber,Sat Mar 10 22:33:00 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,138
288,@CBSNews,Stephon Dingle WLKY,Sat Mar 10 22:32:58 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,139
289,@CBSNews,Eleanorgil4,Sat Mar 10 22:32:48 +0000 2018,@CBSNews Disney attraction to follow...,0.4588,0.429,0.0,0.571,140
290,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:46 +0000 2018,"RT @CBSNews: On Sunday's @60Minutes, Scott Pelley reports on the difficulty of stopping human smuggling at the southern border; a U.S. Bord…",-0.7269,0.0,0.283,0.717,141
291,@CBSNews,Frank Davis,Sat Mar 10 22:32:43 +0000 2018,@CBSNews So it's bad to be arrested when you break the law? Why have laws,-0.7832,0.0,0.346,0.654,142
292,@CBSNews,慧慧,Sat Mar 10 22:32:33 +0000 2018,RT @arealfriendjane: #全国两会 Please pay attention to 钱旺钱宝wrongly-charged case.南京贪官张敬华，为了侵吞钱旺钱宝数百亿资产，一手遮天，欺上瞒下，置数百万百姓于死地。请中央打掉周永康余孽团伙！@realDon…,0.2263,0.215,0.131,0.654,143
293,@CBSNews,A Aryeh Perez,Sat Mar 10 22:32:26 +0000 2018,@CBSNews  https://t.co/LqaBkQSBRZ,0.0,0.0,0.0,1.0,144
294,@CBSNews,Bart Maverick,Sat Mar 10 22:32:22 +0000 2018,@RealJamesWoods @_SierraWhiskee @ABC @nbc @CBSNews @CNN @MSNBC,0.0,0.0,0.0,1.0,145
295,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:32:18 +0000 2018,"RT @CBSNews: ""This story has had more impact on me than practically anything I've ever done,"" Oprah Winfrey says of her @60Minutes report o…",0.0,0.0,0.0,1.0,146
296,@CBSNews,Sora Farfan,Sat Mar 10 22:31:58 +0000 2018,@CBSNews @jamieyuccas It's inhuman,0.0,0.0,0.0,1.0,147
297,@CBSNews,Mary Jo Oathout,Sat Mar 10 22:31:56 +0000 2018,RT @NationalADAPT: Disability Activists from @NationalADAPT demand @SGottliebFDA to #StopTheShock and torture of Disabled American incl. ch…,-0.6597,0.0,0.265,0.735,148
298,@CBSNews,Prezes 🇵🇱✝⚜⚖💻🔬⚔🔫,Sat Mar 10 22:31:47 +0000 2018,"I invite you Ambassador Azari to Leżajsk, where about 2,500 Jews experience the famous ""Polish anti-Semitism"", you… https://t.co/6a07xJbnDQ",0.1531,0.091,0.0,0.909,149
299,@CBSNews,Mariaines Sullivan,Sat Mar 10 22:31:36 +0000 2018,"RT @CBSNews: ""In a video seen more than 10 million times, a woman is pushed into an S.U.V. by customs agents,"" @jamieyuccas reports. ""Her t…",0.0,0.0,0.0,1.0,150
300,@CNN,R.B. Martin,Sat Mar 10 22:40:32 +0000 2018,@iwrotesham @CNN The world is a walking wound. I disagree - we have to let the pus out. We have to reveal the under… https://t.co/8EGS8VV6wt,-0.3818,0.0,0.11,0.89,1
301,@CNN,RipCitySavvy,Sat Mar 10 22:40:31 +0000 2018,@CNN  https://t.co/l7Y3WYEsKw,0.0,0.0,0.0,1.0,2
302,@CNN,Nestor Ortega,Sat Mar 10 22:40:31 +0000 2018,"RT @CNN: The kind of floods we've only seen during storms might someday become regular events as sea levels rise due to global warming, a n…",0.1531,0.062,0.0,0.938,3
303,@CNN,jon,Sat Mar 10 22:40:31 +0000 2018,@CNN Disgusting network.,-0.5267,0.0,0.63,0.37,4
304,@CNN,Kevo,Sat Mar 10 22:40:29 +0000 2018,"RT @CNN: ""Black Panther"" to cross $1 billion worldwide in less than a month https://t.co/HKIJkqfpvn https://t.co/q6pnbyPeJ8",0.0,0.0,0.0,1.0,5
305,@CNN,Penny,Sat Mar 10 22:40:28 +0000 2018,@PharaohThomasX @TallahForTrump @CNN LOL!😁 https://t.co/0GnNukFtzn,0.0,0.0,0.0,1.0,6
306,@CNN,neuroticnancy,Sat Mar 10 22:40:28 +0000 2018,RT @CNN: Porn star Stormy Daniels says Trump scandal has been good for business https://t.co/CWliGpCPF5 https://t.co/VXZew4GxnF,0.0,0.146,0.146,0.707,7
307,@CNN,..,Sat Mar 10 22:40:27 +0000 2018,RT @CNN: Porn star Stormy Daniels says Trump scandal has been good for business https://t.co/CWliGpCPF5 https://t.co/VXZew4GxnF,0.0,0.146,0.146,0.707,8
308,@CNN,barstoolsailor,Sat Mar 10 22:40:26 +0000 2018,Watching TWN (Tiger Wood Network)on @NBCNews is like watching @CNN and @MSNBC thrash @POTUS #maga.  Tiger love In 2… https://t.co/R0qXjhVx3t,0.7717,0.271,0.0,0.729,9
309,@CNN,Tammie 🕊,Sat Mar 10 22:40:26 +0000 2018,@CNN I’m so sorry France!! 🙈🙈 Thanks a lot Trumpsters!!! https://t.co/8Pez8ZUKRW,0.515,0.295,0.126,0.579,10
310,@CNN,Nino,Sat Mar 10 22:40:23 +0000 2018,"RT @Nino95920078: @realDonaldTrump @CNN @MSNBC * BAD RATINGS WILL NOT BEAT TRUMP !

THROAT CANCER WILL !

I HAVE SEEN THE VISION OF DIVINE…",-0.8488,0.092,0.335,0.573,11
311,@CNN,forbin,Sat Mar 10 22:40:22 +0000 2018,@CNN Cnn jumps the shark ..........again,0.0,0.0,0.0,1.0,12
312,@CNN,eighyfourbastards,Sat Mar 10 22:40:18 +0000 2018,@mutter01 @JulioAn24007208 @MitchellDStein1 @IronmanMann @CNN @FoxNews Cnn supporter we all knew but here is the pr… https://t.co/KCo5tvgrzF,0.1406,0.088,0.0,0.912,13
313,@CNN,phil,Sat Mar 10 22:40:16 +0000 2018,@CNN  https://t.co/KA2YM4Z9B4,0.0,0.0,0.0,1.0,14
314,@CNN,Marianne,Sat Mar 10 22:40:15 +0000 2018,RT @yogagenie: Jared Kushner is quietly tackling Washington's swamp @CNN https://t.co/4mL1mOFqlh,0.0,0.0,0.0,1.0,15
315,@CNN,Greg,Sat Mar 10 22:40:15 +0000 2018,@marklevinshow @CNN was taken by surprise with the sudden announcement and were late getting their talking points m… https://t.co/WtmkjLh6JV,0.2732,0.104,0.0,0.896,16
316,@CNN,Moshe Francis,Sat Mar 10 22:40:10 +0000 2018,@JLewis10068 @willhoerter @CNN  https://t.co/25lO131tQG,0.0,0.0,0.0,1.0,17
317,@CNN,dave,Sat Mar 10 22:40:10 +0000 2018,@Carpentersfor45 @CNN Cmon that’s an easy one lol,0.6908,0.487,0.0,0.513,18
318,@CNN,The Tweetwit,Sat Mar 10 22:40:09 +0000 2018,RT @SargeWhitney: @realDonaldTrump @palmbeachpost @miamiherald @washingtonpost @cnn @dcexaminer @usedgov @nytimes @MELANIATRUMP @IvankaTrum…,0.0,0.0,0.0,1.0,19
319,@CNN,Red Foreman,Sat Mar 10 22:40:08 +0000 2018,"RT @RealJamesWoods: If this happened while Obama was lurking in the White House, @CNN would be pushing for another Nobel Prize... https://t…",-0.128,0.0,0.067,0.933,20
320,@CNN,Giorno,Sat Mar 10 22:40:08 +0000 2018,RT @CNN: President Trump's estranged adviser Steve Bannon tells a far-right gathering in France that they should handle accusations of raci…,-0.3182,0.0,0.108,0.892,21
321,@CNN,pete602,Sat Mar 10 22:40:08 +0000 2018,"Poll: Satisfaction with Trump economy reaches 17-year high

ICYMI @abc @cbs @nbc @cnn @pbs @msnbc @NYTimes… https://t.co/ryV7g7sspz",0.4767,0.215,0.0,0.785,22
322,@CNN,Kara Daniele,Sat Mar 10 22:40:07 +0000 2018,@LeaBlackMiami @CNN @MSNBC Yeah I hope their days of carrying every trump minute are over,0.6249,0.298,0.0,0.702,23
323,@CNN,THELONEWOLVES,Sat Mar 10 22:40:07 +0000 2018,@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow… https://t.co/nuCMxR14jj,0.0,0.0,0.0,1.0,24
324,@CNN,Steve Salerno,Sat Mar 10 22:40:06 +0000 2018,@hipstorian @CNN This raises an interesting philosophical discussion however. Is the point to teach children? Or to… https://t.co/ZGhgeMown3,0.4019,0.137,0.0,0.863,25
325,@CNN,Flracinggirl🌊🇺🇸🏁❄️,Sat Mar 10 22:40:06 +0000 2018,"RT @IronmanMann: Who do you trust more — @CNN or @FoxNews ?

(Please Retweet for a sufficient sample can be taken. Thanks!)",0.5562,0.166,0.0,0.834,26
326,@CNN,J A G,Sat Mar 10 22:40:05 +0000 2018,"RT @CNN: Anthony C. Acevedo, the first Mexican-American to register as a Holocaust survivor, was a World War II medic and one of 350 US sol…",-0.34,0.088,0.137,0.775,27
327,@CNN,sissy goodrum,Sat Mar 10 22:40:05 +0000 2018,RT @CNN: The week President Trump rewarded enemies and punished friends https://t.co/h9ZNBoxZ9q https://t.co/wgTo39OKvt,0.0258,0.293,0.288,0.419,28
328,@CNN,Thomas A Edward,Sat Mar 10 22:40:05 +0000 2018,RT @CNN: The week President Trump rewarded enemies and punished friends https://t.co/h9ZNBoxZ9q https://t.co/wgTo39OKvt,0.0258,0.293,0.288,0.419,29
329,@CNN,Alana Clark,Sat Mar 10 22:40:04 +0000 2018,"RT @CNN: Toys ""R"" Us may close all of its US stores as soon as next week, according to several reports https://t.co/Xu3TNkxYfu https://t.co…",0.0,0.0,0.0,1.0,30
330,@CNN,Anita Roth,Sat Mar 10 22:40:03 +0000 2018,@CNN She's proud to be abused. Woopteedoo,-0.0516,0.272,0.289,0.439,31
331,@CNN,Nick Hedley,Sat Mar 10 22:40:03 +0000 2018,@CNN Sigh.,0.0258,0.524,0.0,0.476,32
332,@CNN,"Daniel Gonzalez, MBA",Sat Mar 10 22:40:02 +0000 2018,"RT @CNN: Anthony C. Acevedo, the first Mexican-American to register as a Holocaust survivor, was a World War II medic and one of 350 US sol…",-0.34,0.088,0.137,0.775,33
333,@CNN,Midwest Progressive,Sat Mar 10 22:40:00 +0000 2018,@DrunkMattGaetz @CNN Nope,0.0,0.0,0.0,1.0,34
334,@CNN,M,Sat Mar 10 22:39:59 +0000 2018,@CNN Who?,0.0,0.0,0.0,1.0,35
335,@CNN,Candace Nelson,Sat Mar 10 22:39:59 +0000 2018,"RT @WomenGirlsLead: ""Barbie dolls have long inspired young girls with their beauty and fashion sense. Now they're inspiring them with their…",0.8689,0.353,0.0,0.647,36
336,@CNN,✈🇺🇸Fred #fef520🇺🇸✈,Sat Mar 10 22:39:58 +0000 2018,"RT @dretiquette: #InMyAwkwardYears I stabbed a police horse, hated on America, waged war on white men, lived in my parents basement, and re…",-0.9001,0.0,0.379,0.621,37
337,@CNN,Shannon Lesley,Sat Mar 10 22:39:55 +0000 2018,"RT @atensnut: When First Lady Melania Trump sets up her “WAR ON WOMEN” THEN You Get Back to Us, BIASED MEDIA @CNN @ABC @NBCNews @MSNBC http…",-0.4278,0.0,0.102,0.898,38
338,@CNN,Ted  Pert,Sat Mar 10 22:39:54 +0000 2018,"RT @petefrt: For a Running Account of Trump Administration Accomplishment, see https://t.co/wLnDn0Fzuy

#MAGA 

@abc @cbs @nbc @cnn @pbs @m…",0.0,0.0,0.0,1.0,39
339,@CNN,Ray From,Sat Mar 10 22:39:54 +0000 2018,@CNN Another lie,0.0,0.0,0.0,1.0,40
340,@CNN,OLD IVORY,Sat Mar 10 22:39:53 +0000 2018,RT @MaryannDesiante: We are totally aware of @jaredkushner ability to put our country in danger and pawn us all off for personal loans to b…,-0.2732,0.08,0.118,0.801,41
341,@CNN,Hawaii Shira,Sat Mar 10 22:39:52 +0000 2018,RT @CNN: President Trump's estranged adviser Steve Bannon tells a far-right gathering in France that they should handle accusations of raci…,-0.3182,0.0,0.108,0.892,42
342,@CNN,KayLee,Sat Mar 10 22:39:52 +0000 2018,RT @moekamerow: @CNN  https://t.co/eK3WkMCzQ3,0.0,0.0,0.0,1.0,43
343,@CNN,Jonathan,Sat Mar 10 22:39:51 +0000 2018,@9x18mm @jbristol11 @IngrahamAngle @CNN Just stating a fact 🤷,0.0,0.0,0.0,1.0,44
344,@CNN,Carmel baptiste-Wojtyla10/16/1978,Sat Mar 10 22:39:51 +0000 2018,RT @CNN: President Trump's estranged adviser Steve Bannon tells a far-right gathering in France that they should handle accusations of raci…,-0.3182,0.0,0.108,0.892,45
345,@CNN,MGM,Sat Mar 10 22:39:46 +0000 2018,@CNN When a democrat accuses someone of racism it’s usually because they have no legitimate arguement. That’s what he means.,-0.8271,0.0,0.352,0.648,46
346,@CNN,Tracy,Sat Mar 10 22:39:46 +0000 2018,"RT @CNN: Fred Guttenberg, whose daughter died in the Florida school shooting, rips new NRA ad: ""If this was put out by a terrorist organiza…",-0.8519,0.0,0.274,0.726,47
347,@CNN,KayLee,Sat Mar 10 22:39:46 +0000 2018,RT @willhoerter: @moekamerow @CNN I saved this Newsweek magazine for Hillary just in case she wants to read about a real deplorable scumbag…,0.4215,0.123,0.0,0.877,48
348,@CNN,Barbara Byrne 👻 💂,Sat Mar 10 22:39:45 +0000 2018,@PaulHollywood @malejudge @TheSun @nytimes @thismorning @CNN @TheSlyStallone @TheEllenShow @ThisAmerLife @BBCWorld… https://t.co/0FWHLGabEc,0.0,0.0,0.0,1.0,49
349,@CNN,Pravin,Sat Mar 10 22:39:45 +0000 2018,RT @mayamagic22: We had a productive meeting at Senator @RoyBlunt 's office. The field representative patiently listened to our stories. We…,0.0,0.0,0.0,1.0,50
350,@CNN,R.B. Martin,Sat Mar 10 22:40:32 +0000 2018,@iwrotesham @CNN The world is a walking wound. I disagree - we have to let the pus out. We have to reveal the under… https://t.co/8EGS8VV6wt,-0.3818,0.0,0.11,0.89,51
351,@CNN,RipCitySavvy,Sat Mar 10 22:40:31 +0000 2018,@CNN  https://t.co/l7Y3WYEsKw,0.0,0.0,0.0,1.0,52
352,@CNN,Nestor Ortega,Sat Mar 10 22:40:31 +0000 2018,"RT @CNN: The kind of floods we've only seen during storms might someday become regular events as sea levels rise due to global warming, a n…",0.1531,0.062,0.0,0.938,53
353,@CNN,jon,Sat Mar 10 22:40:31 +0000 2018,@CNN Disgusting network.,-0.5267,0.0,0.63,0.37,54
